Tweet,Keyword
Wildlife rescue in Palpa unsafe due to ill-equipped forest offices Forest officials and security personnel lack tranquiliser guns and various other equipment required for a safe and immediate rescue of wildlife.  — by Madhav Aryal,rescue
"The National Disaster Risk Reduction and Management Council decided to keep NA rescue and search teams on a standby in Itahari, Pokhara and Surkhet ",rescue
"Another helicopter has been dispatched to the accident-site for search and rescue operation, TIA sources say.",rescue
"OPINION: Rescue of the Chure: 34 million yrs of geological heritage is being destroyed, by Kanak Mani Dixit ",rescue
"9' Exiting play by Tajikistan, Goalie Kiran Kumar Limbu again to the rescue #NepvTjk #AsianCupQualifier",rescue
"Indonesian authorities scrambled on Monday to get aid and rescue equipment into quake-hit Sulawesi island, and prepared to bury some of the at least 832 dead, while the government said it would accept international help for disaster relief.  ",rescue
Govt lays groundwork to rescue Nepalis trapped in Iraq turmoil ,rescue
Rescue efforts underway as China earthquake toll rises to 65 ,rescue
CNP officials rescue pregnant one-horned rhino #KathmanduPost ,rescue
India agrees to rescue Nepalis from embattled cities of Iraq ,rescue
"Rescue teams across nine provinces in the Philippines raced on Wednesday to try to locate 26 people missing after weekend rains, floods and landslides that have killed at least 25 people, in one of its deadliest weather events this year. ",rescue
"EU leaders head for tussle over rescue plans for industry The discussion among 27 leaders in Brussels will be inconclusive, diplomats said. ",rescue
Bad weather hampers rescue for victims of Sankhuwasabha landslide Eleven people are missing while four have been rescued alive. The landslide has washed away nine houses.  — by Dipendra Shakya,rescue
"Rs 23b spent on relief, rescue; of that more than Rs 7b spent to purchase warm clothes  ",rescue
"As famine stalks Afghanistan, West urged to rescue stricken economy With millions of Afghans at risk of famine following the Taliban’s takeover, sanctions are complicating efforts to send aid and revive the economy. ",rescue
"There are no survivors after a plane carrying 28 people crashed in the far east of Russia on Tuesday, Russian news agencies cited rescue officials as saying. ",rescue
"Police rescue 3, arrest abductors after gunfight  ",rescue
Helicopter rescue programme for pregnant women effective in Gandaki Province  — by Pratiksha Kafle,rescue
Nepali Congress-formed economic task force suggests smaller budget amid Covid-19 crisis The committee also suggested a number of measures to rescue the economy marred by the Covid-19 pandemic  — by @journoprithvi,rescue
No time to lose in bringing Nepalis home It is shameful that it has taken over a month for the government to begin talking about rescue flights. Read today's editorial ,rescue
Avalanche halts rescue works in Langtang ,rescue
Rescue workers pull a body from debris of Sindhupalchowk landslide Monday.Seventeen more bodies were recovered today. ,rescue
188 street children rescued by govt under it’s ambitious programme “Rescue and Rehabilitate Street Children” ,rescue
"UPDATE: 68 bodies recovered from Yeti Airlines crash site so far Rescuers are searching for four remaining bodies from the Seti gorge where the plane crashed, informed TIA’s Rescue Co-ordination Centre. ",rescue
30 Nepali migrants stranded in UAE appeal for rescue  ,rescue
Govt prepares to send back rescue teams #NepalQuake ,rescue
"Canada announces $ 5 million for emergency relief programmes; Russia to sent a rescue team, to land later on today. #NepalEarthquake #Nepal",rescue
"Fake rescue: Government eliminates dubious emergency operators, @sangamprasai ",rescue
At least five die in Sindhuli bus accident A rescue operation is underway and the details of the mishap are awaited. ,rescue
A scene from an aircraft accident rescue drill at the Tribhuvan International Airport in Kathmandu on Wednesday. Photo by: @dpak_kc ,rescue
"A high altitude search and rescue team, with support of the local people, on Sunday retrieved the bodies of nine climbers killed in a snowstorm at the Mt Gurja base camp in Myagdi ",rescue
"Search continues for nine campers caught in Malaysia landslide Of the 94 people caught in the landslide, 61 were safe and nine still missing, the Selangor state fire and rescue department said. Those killed included seven children. ",rescue
"Local units in Gandaki are running out of financial resources to combat coronavirus As the province sees a surge in Covid-19 cases, local units struggle to fund their response, including rescue efforts. ",rescue
Police rescue four girls from traffickers ,rescue
"Three dead, seven missing in separate landslides in Kalikot and Rukum (West) district Authorities say continuous rainfall has hampered the search and rescue operation.  — by Tularam Pandey &amp; Hari Gautam",rescue
"If this mission is executed, it will be the most complex rescue operation on Everest by far ",rescue
"Helicopter rescue programme for pregnant women effective in Gandaki Province Out of the 14 women rescued in the past two years, 13 have been successfully treated.  — by Pratiksha Kafle",rescue
The Tourism Ministry on Wednesday said it was establishing a one-stop platform to issue helicopter rescue permits in restricted areas after rising deaths due to delayed medical evacuation flights ,rescue
"Sunkoshi landslide: Death toll reaches 8, PM directs swift rescue, downstream areas may be declared 'crisis-hit' ",rescue
"Palpa acts to revive hand-woven dhaka and rescue a local icon The training programme aims to turn out 1,500 dhaka entrepreneurs in three years, officials say.  — by Madhav Aryal",rescue
Rescue operation resumes at Yeti Airlines crash site At least 68 people have been confirmed dead in the crash so far. ,rescue
PM directs authorities to immediately begin rescue works ,rescue
Chinese team with trained dogs to land at TIA shortly. The team will assist in rescue operation. #NepalEarthquake #Nepal,rescue
The Tehrathum District Natural Disaster Rescue Committee has identified 15 settlements as landslide-prone areas and alerted their residents about the danger this monsoon #KathmanduPost ,rescue
Govt says rescue top priority but admits loopholes in relief distribution  ,rescue
Volunteers come to the rescue of macaques and birds at Pashupatinath  // by @sthemanta ,rescue
9 out of 10 Nepali troops are said to be involved in rescue operations. #NepalQuake  ,rescue
"Govt spending millions to rescue migrants, bring back bodies #KathmanduPost  ",rescue
"Malaysia campsite landslide kills 18, including children, as they sleep Among the victims were three children and 10 women, according to the fire and rescue department. ",rescue
"China Eastern Airlines passenger jet has ‘accident’ in Guangxi, state media says The jet involved in the accident was a Boeing 737 aircraft and the number of casualties was not immediately known, CCTV said. Rescue was on its way, it said. ",rescue
Chinese personnel carrying out rescue operation at Balaju. China has sent a 62-member team to assist in rescue work. ,rescue
